id,counterparty_id,amount,received_at,reference,original_reference,memo,simulated,duplicate_of,meta
a5dcc015b748b353c2ddfb0939d36c58-p1,d31877e6feecf887ec4e9b95c30e6422,13208,2017-11-07T05:32:00+00:00,a5dcc015b748b353c2ddfb0939d36c58,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10}"
ff3137ffb0ead0baad8da8a2a7b063b9-p1,43f797685f3789d5d81995ec61777b95,7057,2017-11-05T22:26:52+00:00,ff3137ffb0ead0baad8da8a2a7b063b9,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
222e2e919b398d9f76f574166e305c62-p1,b413c4606ef07dbf8eec895fdff606d9,6157,2017-11-07T01:36:15+00:00,222e2e919b398d9f76f574166e305c62,,,False,,"{""payment_type"": ""debit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
f6b73cb42a81880d54cdbf2059599d93-p1,3d7680ce87086effbf73c8ca1e2f48bb,9781,2017-11-05T22:26:45+00:00,f6b73cb42a81880d54cdbf2059599d93,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 4}"
c000c9de28e2436553f200d0faf8eb97-p1,e5eed5d0afc1ee8620468918995df9f6,12553,2017-11-05T22:30:51+00:00,c000c9de28e2436553f200d0faf8eb97,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 7}"
b77200a7cbfba12d399cea6ab05f0056-p1,e5eed5d0afc1ee8620468918995df9f6,5650,2017-11-05T22:30:51+00:00,b77200a7cbfba12d399cea6ab05f0056,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 5}"
a5bee526a0ca9f2a66f3704b82ad7833-p1,18887503eefa84ee51a6fcdca1e71240,2624,2017-11-05T22:46:15+00:00,a5bee526a0ca9f2a66f3704b82ad7833,,,False,,"{""payment_type"": ""debit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
8e560aad7a656560a2c1333ce6734541-p1,6b0746a7e01fcf5053470173fbe80240,4141,2017-11-05T22:55:29+00:00,8e560aad7a656560a2c1333ce6734541,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
b9019981769010866e2b59c6a1fc9c9f-p1,67cce2f1e7855cac590025a05419dc6b,14489,2017-11-05T22:55:46+00:00,b9019981769010866e2b59c6a1fc9c9f,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
4172384c4b3c2ef103c55f5dc3086b9e-p1,6db51553e2c20e18d99b2cad5d06be76,18094,2017-11-07T06:31:22+00:00,4172384c4b3c2ef103c55f5dc3086b9e,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
53bf51495103abe64e330f5360456ca0-p1,85730e226e2f3a1608433546133793e1,5109,2017-11-07T05:31:26+00:00,53bf51495103abe64e330f5360456ca0,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
f6352809547e1221141a36c6cbaaba58-p1,85730e226e2f3a1608433546133793e1,3400,2017-11-07T06:31:17+00:00,f6352809547e1221141a36c6cbaaba58,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
c5ef8c0266eff0d27d9d8f279a2e85cc-p1,8505734f21396405b5477c75a45734fe,4175,2017-11-05T23:15:35+00:00,c5ef8c0266eff0d27d9d8f279a2e85cc,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
4321bf26c064204859cdc39a9fd479ee-p1,df18b55cc16528b438bed221135c2dd5,8872,2017-11-05T23:26:55+00:00,4321bf26c064204859cdc39a9fd479ee,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
decd71d55b8127d489aa78bbe87efe5e-p1,51e5603fc75c806835b85d5dfee5ed78,16751,2017-11-05T23:27:00+00:00,decd71d55b8127d489aa78bbe87efe5e,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
8567d0e0c41a3f32730d8d68b7a73d33-p1,fd6692516c7c9fbc14eba639f54339f6,13126,2017-11-05T23:27:01+00:00,8567d0e0c41a3f32730d8d68b7a73d33,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
f6f1f2a565bc0c1d761799e42d923401-p1,c9b3b24308b1a4587ffa3e60fafc2b1f,22690,2017-11-05T23:27:09+00:00,f6f1f2a565bc0c1d761799e42d923401,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
ffc22f2404e3490516c9a03e88da4507-p1,f7a9e1dae3c51a82111886d637af688d,6499,2017-11-05T23:47:11+00:00,ffc22f2404e3490516c9a03e88da4507,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
065d4f458013cd9c9e716f8be1ca00d1-p1,5e15e6aa831179d018ee6caafe4ac330,6817,2017-11-07T06:31:21+00:00,065d4f458013cd9c9e716f8be1ca00d1,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
fabf6de4b124e6dda46615c09ecd7476-p1,6b3fb73cdfc7d680d94676a78c105f19,17313,2017-11-06T00:26:22+00:00,fabf6de4b124e6dda46615c09ecd7476,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
7c42aafccecb4aefc0c0b345114cb321-p1,6c9871f7c55b411fabb59d9130b51e6d,21547,2017-11-08T03:35:40+00:00,7c42aafccecb4aefc0c0b345114cb321,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
049999b745ab7d4bc3ddf00181c39d56-p1,39c27daff7dd7ad6f534c53970fe8e3b,3195,2017-11-06T01:26:19+00:00,049999b745ab7d4bc3ddf00181c39d56,,,True,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""fault_id"": ""E"", ""fee_pct"": 2.5, ""shortfall_centavos"": 82}"
de4661d6593c1c713abab1b11549f6c7-p1,2d62c1ea4c3b6b96960799107a1bf5e3,8928,2017-11-06T02:25:59+00:00,de4661d6593c1c713abab1b11549f6c7,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 8}"
93cd78e1b92970d2a7e7251057f85153-p1,0333b2fc6ba7014702e08ef613850270,6200,2017-11-06T04:55:32+00:00,93cd78e1b92970d2a7e7251057f85153,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
adc8df919d6fe4d55a9e8fd9e14e013c-p1,afc789e24a84241112316aaaba8664f8,7472,2017-11-07T07:30:34+00:00,adc8df919d6fe4d55a9e8fd9e14e013c,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
a5cb9da004bf54e017f20e3c1f8629f7-p1,d9eb68c5371db8543ced02a5937b9805,7517,2017-11-06T07:30:52+00:00,a5cb9da004bf54e017f20e3c1f8629f7,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
9eb14d81ec261aeae5d99c5460425b59-p1,d54b9a83d89e3d7dbfb98101f3790bd9,8569,2017-11-07T07:30:34+00:00,9eb14d81ec261aeae5d99c5460425b59,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
e95da0c5222e85d118b3d1d3c7dba675-p1,048dbdf8f9bbd1be87b25868d1408311,6201,2017-11-08T03:55:31+00:00,e95da0c5222e85d118b3d1d3c7dba675,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
b9ce6b3fb6996bc5690ee196a0c80888-p1,147fae04ca79eb0e3a3617428b43eed6,17944,2017-11-06T08:26:03+00:00,b9ce6b3fb6996bc5690ee196a0c80888,,,False,,"{""payment_type"": ""voucher"", ""payment_sequential"": 1, ""payment_installments"": 1}"
403ed75cff50b04645c2414360fff7b6-p1,24af9d33418188ade58994554fe2fa30,5510,2017-11-08T03:31:02+00:00,403ed75cff50b04645c2414360fff7b6,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
4296801e936343a5f6a38e29143c0f88-p1,34559b7e3e0742c1952c9d905e0604cc,9118,2017-11-06T08:50:26+00:00,4296801e936343a5f6a38e29143c0f88,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 9}"
49e9e78cdbec6c106e1958234d752ce4-p1,3a2dd9ed30322ef11af9f31f8bbd498c,6201,2017-11-07T07:30:29+00:00,49e9e78cdbec6c106e1958234d752ce4,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
561dd928c7f7e63277e02e6662bcce48-p1,74ac946f1e9d688ca07e592a8dc816ef,86824,2017-11-08T03:46:17+00:00,561dd928c7f7e63277e02e6662bcce48,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
5d1c0dcecd1bdd50fb9edd53d2680184-p1,f11a80ef32241a111971c84a01760dac,88874,2017-11-07T07:30:29+00:00,5d1c0dcecd1bdd50fb9edd53d2680184,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
0e79e80abdb81ad5003ede1e8d4ef4e1-p1,c5752c026096348f9d760b778b250e75,13577,2017-11-06T09:15:32+00:00,0e79e80abdb81ad5003ede1e8d4ef4e1,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 5}"
e697685891b55205f61d598d64db1c1f-p1,42f791f74ef1f0e1befd3eb3f117c8c2,24406,2017-11-06T09:26:38+00:00,e697685891b55205f61d598d64db1c1f,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
b540d328af5b078f6c8aebac46ae606b-p1,dc066efc5d97d0ddf6d4cc1794cf1fd8,4310,2017-11-07T07:30:48+00:00,b540d328af5b078f6c8aebac46ae606b,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
2c4c9c00a376feb3bbd0bf49823eca56-p1,d9f9ec2e8b0b960bb670070fca4d6274,68790,2017-11-07T09:26:20+00:00,2c4c9c00a376feb3bbd0bf49823eca56,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10}"
fb362fb533a2d245c5822558de85ce16-p1,5e14026973c4b71ae2e86aa64cde17bf,13961,2017-11-06T09:47:02+00:00,fb362fb533a2d245c5822558de85ce16,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
7f81a8a172eddc4f7afaf02eb94ab824-p1,5266b70050919a41e3e263746facd2a2,3507,2017-11-07T09:46:24+00:00,7f81a8a172eddc4f7afaf02eb94ab824,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
1d91296bc62c8df68ebaddb299a5a5da-p1,e1cc10593186c139b7467649bf686743,23869,2017-11-06T10:10:30+00:00,1d91296bc62c8df68ebaddb299a5a5da,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
5db6441405aea9ad24023a8c10fb6736-p1,e3c774521d475de71b7deb0610632b27,8625,2017-11-06T10:26:49+00:00,5db6441405aea9ad24023a8c10fb6736,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
0482c10b78fefa5a30abb519aa9dee93-p1,0da12f504835aca6dd7ca0701c736219,6799,2017-11-06T11:31:01+00:00,0482c10b78fefa5a30abb519aa9dee93,,,True,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""fault_id"": ""E"", ""fee_pct"": 2.5, ""shortfall_centavos"": 174}"
eeba1dfa84dff855a9bcedcb487549dd-p1,ba7fa0a94a106bbf587f5813d19b63b6,20871,2017-11-07T07:30:33+00:00,eeba1dfa84dff855a9bcedcb487549dd,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
c6d2aab4e1535440ff3edc93bd70cff7-p1,17f019dd38d171db5acf7c7f038b5e06,5267,2017-11-06T10:50:28+00:00,c6d2aab4e1535440ff3edc93bd70cff7,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 5}"
f8aa9d218fccb3e05cac6d9744a19883-p1,64b208f893dcb7b86cf71fc8a1149788,10325,2017-11-08T03:46:26+00:00,f8aa9d218fccb3e05cac6d9744a19883,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
d250f8e317f2d2e56ae505561a800dce-p1,712c4abfd9b054e7872aad2021a4aee3,21273,2017-11-07T07:30:28+00:00,d250f8e317f2d2e56ae505561a800dce,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
94a817174af541deb9c64333c5190b51-p1,e557f27be2ff15a34d71e2932d83bea0,122406,2017-11-06T12:31:55+00:00,94a817174af541deb9c64333c5190b51,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
363a9cad1728c3e133254825f3e853cf-p1,c9f633ba06746056943f5e6d4bf1f1cd,15514,2017-11-08T03:26:48+00:00,363a9cad1728c3e133254825f3e853cf,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
8d4bf0250a288cb514e50be83d8d6cd1-p1,842c82a05fe60d689e341d5c9f33f73a,13376,2017-11-07T07:30:38+00:00,8d4bf0250a288cb514e50be83d8d6cd1,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
a2fb9f237dfb7fb67d835e6507514943-p1,86cb5b442aff3b8e9b29b18d5947c245,23060,2017-11-08T03:26:25+00:00,a2fb9f237dfb7fb67d835e6507514943,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
53d1f26612893ef17dbc27d69a8382e4-p1,2583866968d72b2503e08837f6698689,14617,2017-11-06T12:31:54+00:00,53d1f26612893ef17dbc27d69a8382e4,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
e494c29003c61332fdf1340bba650cd3-p1,b2cdf76962cdd5c1c1534af71e82ebeb,8738,2017-11-06T13:31:20+00:00,e494c29003c61332fdf1340bba650cd3,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 8}"
fc5d7fc2903cfc7a873e4669688028aa-p1,0b704ed6ca67840f360498ffe905d8da,7283,2017-11-08T03:26:52+00:00,fc5d7fc2903cfc7a873e4669688028aa,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
af2822be6a722a21405c9aba959a9968-p1,21325012e96d5549c44148c2d65ca3ee,18483,2017-11-07T07:30:28+00:00,af2822be6a722a21405c9aba959a9968,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
ced9efa04f0d7b0543fa0d8ab9472a6c-p1,b8a11136550032517dcc9183f87c057c,15054,2017-11-07T07:30:31+00:00,ced9efa04f0d7b0543fa0d8ab9472a6c,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
5c226b11bc0f3438cfdacd76b39e4fee-p1,96a297162b4d82e37dea33271fe02b11,92034,2017-11-08T03:26:41+00:00,5c226b11bc0f3438cfdacd76b39e4fee,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
bb00e44342a8d895d7d96bfb88b1dc8a-p1,7fadcf53222cf52db5c311cc711b6d2e,17170,2017-11-06T12:31:57+00:00,bb00e44342a8d895d7d96bfb88b1dc8a,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 5}"
b2d7cdefb5c17f098e82a26005b7ff89-p1,82f341134c3e8d0a25958d4bb4f05e4b,3010,2017-11-06T14:33:04+00:00,b2d7cdefb5c17f098e82a26005b7ff89,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
a77e640490c0930838454624780038b5-p1,d1744e4b88a060e0c2f919c5eccc33ff,74327,2017-11-07T07:30:34+00:00,a77e640490c0930838454624780038b5,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
47bc8fdc26cacf1dc85dd74df210ff30-p1,a31dc47d85fb26c44fa0e00db1972190,10702,2017-11-06T13:30:53+00:00,47bc8fdc26cacf1dc85dd74df210ff30,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 5}"
2d6ce36962726757ee9b668df71866e6-p1,3fabb2d53935aee311d331d0f0480da2,4409,2017-11-06T13:31:57+00:00,2d6ce36962726757ee9b668df71866e6,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 4}"
2eeb8e6a0c5f3787936ab06ff6dfc54f-p1,90e57819e51c6f3f589ee122451616fe,3507,2017-11-06T14:33:30+00:00,2eeb8e6a0c5f3787936ab06ff6dfc54f,,,False,,"{""payment_type"": ""voucher"", ""payment_sequential"": 1, ""payment_installments"": 1}"
efcdad37e7529147a3c3ece422943baf-p1,a4d6f5e61e07e006e41e7ec382f3db1b,3577,2017-11-06T13:31:20+00:00,efcdad37e7529147a3c3ece422943baf,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
567ca196ed2fefd9a66f852f8fd67058-p1,f4cb29a2884554c257a90856b70d2f54,19266,2017-11-06T13:31:25+00:00,567ca196ed2fefd9a66f852f8fd67058,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10}"
6c07e27e694dcf18f9171b1fc5c85fca-p1,cf1f3832efb4b882a8ce2c7ccbe4db1b,11444,2017-11-06T14:33:03+00:00,6c07e27e694dcf18f9171b1fc5c85fca,,,False,,"{""payment_type"": ""debit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
0794929f95ad2d3371bf525e22a2603f-p1,1650819cd492bbf4b9d189c7d4126475,18147,2017-11-08T03:30:56+00:00,0794929f95ad2d3371bf525e22a2603f,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
422beef43d75298fcfe50fea1a6556d8-p1,f4c41fdf263354b73b5b86b02c8f8492,33531,2017-11-07T06:31:27+00:00,422beef43d75298fcfe50fea1a6556d8,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
67b963609580980a2d4dd86c6509b849-p1,2f118e666b41b76a61d8cdbbc19f7735,18891,2017-11-06T14:32:57+00:00,67b963609580980a2d4dd86c6509b849,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
0361f3d4648b016237d77833005e4cfc-p1,bc7b9e0d078c0c01f622b38cfcd7ee9c,17905,2017-11-06T13:30:56+00:00,0361f3d4648b016237d77833005e4cfc,,,True,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10, ""fault_id"": ""D2"", ""shortfall_centavos"": 568}"
c5f72d97d28261afcce1192481123758-p1,5f2360a071c8251e652488064a26200c,4184,2017-11-06T13:32:04+00:00,c5f72d97d28261afcce1192481123758,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
f9e65963f3f83f99489c898626cadd7e-p2,1e962724461d2c0db4644277169082e3,5000,2017-11-06T13:31:22+00:00,f9e65963f3f83f99489c898626cadd7e,,,False,,"{""payment_type"": ""voucher"", ""payment_sequential"": 2, ""payment_installments"": 1}"
f9e65963f3f83f99489c898626cadd7e-p1,1e962724461d2c0db4644277169082e3,268,2017-11-06T13:31:22+00:00,f9e65963f3f83f99489c898626cadd7e,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
840112365be338b61d43f776e94b7068-p1,58835ea10a8191c85f9c0da34a51b0e9,3201,2017-11-08T03:50:25+00:00,840112365be338b61d43f776e94b7068,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
3e555ab59108cb3d4ec66fc204bcb22c-p1,8a97a930c86c83b79d033300afc68fac,2668,2017-11-07T07:31:15+00:00,3e555ab59108cb3d4ec66fc204bcb22c,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
02332b54c758506809fd87d9c2748086-p1,9ef4905006f939a993f4794df18564c7,5414,2017-11-06T16:58:07+00:00,02332b54c758056809fd87d9c2748086,02332b54c758506809fd87d9c2748086,,True,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2, ""fault_id"": ""B""}"
037a9cf279c376ab222c9d27be892513-p1,48a5a17d697d2da4735f51e37dfbdc50,48122,2017-11-08T08:15:33+00:00,037a9cf279c376ab222c9d27be892513,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10}"
90ab3e7d52544ec7bc3363c82689965f-p1,161e5b2b4513edb336986a8909218365,24585,2017-11-06T13:12:34+00:00,90ab3e7d52544ec7bc3363c82689965f,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 6, ""simulated_date"": true}"
0d665d0a88c9d2ae8edfcc1053ba13f9-p1,6bbdb2486a1b142e632b8128dc22cc3e,5351,2017-11-06T16:33:22+00:00,0d665d0a88c9d2ae8edfcc1053ba13f9,,,False,,"{""payment_type"": ""debit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
8242b086009bdffe2eb081b77d4ca7de-p1,4ecdcc06343fcc71cbd3d0905e74a45b,11785,2017-11-06T14:33:36+00:00,8242b086009bdffe2eb081b77d4ca7de,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
e9fb88ba8cd6b5d1e4812dbe24d2e893-p1,b790018858eedb8acf351b01ec841ee1,5924,2017-11-06T16:33:30+00:00,e9fb88ba8cd6b5d1e4812dbe24d2e893,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
3e3c4a4dde46d9946ddc842ec389afdb-p1,102ede583b4c21f958423ea7f91d3b87,21398,2017-11-06T16:33:29+00:00,3e3c4a4dde46d9946ddc842ec389afdb,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
94d184110abf5d80e6d1a37951556c61-p1,590820515e9a622e73ddbe545fc1eb86,7200,2017-11-07T07:30:37+00:00,94d184110abf5d80e6d1a37951556c61,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
9fbdb5da34e42e5603cd57ad18c79729-p1,f01cce5639ad2767abee41dd4621d804,11695,2017-11-07T06:32:03+00:00,9fbdb5da34e42e5603cd57ad18c79729,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
60d13096e69ace88a0c5b8c3805010ca-p1,581c85ba0bfacbdb3f21e5ac6fd2187a,4101,2017-11-07T07:30:35+00:00,60d13096e69ace88a0c5b8c3805010ca,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
bdf7a997a9edbbfbb3b06b5f13f1b23e-p1,17323e6778c10b4a781bb9564ce5f498,4684,2017-11-06T15:31:40+00:00,bdf7a997a9edbbfbb3b06b5f13f1b23e,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
5f5fda6bb6bf0aa8f49f50506b1584ca-p1,9c101a1e40d02a431e8f6e0008529772,31945,2017-11-06T15:31:41+00:00,5f5fda6bb6bf0aa8f49f50506b1584ca,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10}"
c33548afe8a1590b82f9f0c6141ef508-p1,fdde232a70739feb7bff709ca09a6b1d,6861,2017-11-06T16:34:32+00:00,c33548afe8a1590b82f9f0c6141ef508,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 6}"
5a23dfaecf3aac7ca8bbcb6259eb4ce2-p1,0da5247e3af1907adfb86f93c6f769f9,3500,2017-11-07T07:30:48+00:00,5a23dfaecf3aac7ca8bbcb6259eb4ce2,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
c11457253eefe1635e2c7acbf249aa1a-p1,cea24d7104b107365c53eb0cc5c4eb66,18124,2017-11-06T15:31:26+00:00,c11457253eefe1635e2c7acbf249aa1a,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 4}"
b077f14ebe1b28627ac1c9551b1ac974-p1,f08bcc2665bfd28bcdbc5530efa21cd5,4717,2017-11-06T16:57:44+00:00,b077f14ebe1b28627ac1c9551b1ac974,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
1b60d2efd91abb75b6a78ba9041a3f15-p1,6f4102ac174b0bf17f1495f81a6f27a3,3601,2017-11-06T15:31:06+00:00,1b60d2efd91abb75b6a78ba9041a3f15,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
f104033beebfd7e8f12217531c2275f9-p1,d022f60348d070258d57c290636badea,15720,2017-11-06T19:36:58+00:00,f104033beebfd7e8f12217531c2275f9,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
92fc1ca41d579ec86467b590c6acc489-p1,e9b846d808ccf1823115501829ee7e18,5638,2017-11-07T07:30:48+00:00,92fc1ca41d579ec86467b590c6acc489,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
52fb2336bbf199586136afbe9822086c-p1,3abcdd9f2adabfc152ffc2c348ab5644,15721,2017-11-06T20:41:44+00:00,52fb2336bbf199586136afbe9822086c,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10}"
c0585e6e7446a97905280a732d27ac4a-p1,7ee80de1a077e0aeae1783715ec36476,3678,2017-11-06T22:36:34+00:00,c0585e6e7446a97905280a732d27ac4a,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
b75a194685421be6ebb7b18c2ec9faa3-p1,7d6aacf8eb406bd16f8cca2be7163c75,26568,2017-11-06T22:36:24+00:00,b75a194685421be6ebb7b18c2ec9faa3,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
0e0b2c3867ebecdb54f64e443e7f1921-p1,7e6494e69991e3b31bcbe9cf32533b29,4240,2017-11-08T03:50:21+00:00,0e0b2c3867ebecdb54f64e443e7f1921,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
a57b39b38d69680f2b3708ec611e8bff-p1,abb988a3a19147f2a4dbaf0e71bd9e37,16430,2017-11-06T18:33:57+00:00,a57b39b38d69680f2b3708ec611e8bff,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 5}"
328f5ed22995509b59ff08c98fa22c72-p1,d8498f6b01c50238faa7fbc56682c34f,79254,2017-11-06T20:41:40+00:00,328f5ed22995509b59ff08c98fa22c72,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 5}"
